action_count,dataset,full_evidence_delta,harmful_expansions,outcome,query_id,question_type,slice,support_count,support_recall_delta
3.0,musique,0.0,3.0,tie,2hop__749997_96912,,already_solved,2,0.0
3.0,musique,0.0,2.0,tie,2hop__75169_92673,,anchor_failure,2,0.0
3.0,musique,0.0,3.0,tie,2hop__75207_46837,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__752214_639679,,unreachable,2,0.0
3.0,musique,1.0,2.0,win,2hop__753260_71701,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__753715_51329,,anchor_failure,2,0.0
3.0,musique,1.0,2.0,win,2hop__754021_20057,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__75714_21969,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__75781_512508,,rescuable,2,0.0
2.0,musique,0.0,2.0,tie,2hop__765678_310556,,unreachable,2,0.0
3.0,musique,1.0,2.0,win,2hop__766973_770570,,rescuable,2,0.5
3.0,musique,0.0,2.0,tie,2hop__77134_88165,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__771477_149987,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__771727_93362,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__77601_814677,,already_solved,2,0.0
3.0,musique,1.0,2.0,win,2hop__776377_857193,,rescuable,2,0.5
3.0,musique,1.0,2.0,win,2hop__77878_189357,,rescuable,2,0.5
1.0,musique,0.0,1.0,tie,2hop__779424_75487,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__78401_158262,,anchor_failure,2,0.0
3.0,musique,0.0,3.0,tie,2hop__7855_7794,,anchor_failure,2,0.0
3.0,musique,0.0,2.0,tie,2hop__787538_31270,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__78756_198548,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__789398_74735,,unreachable,2,0.0
3.0,musique,1.0,2.0,win,2hop__789565_416401,,rescuable,2,0.5
2.0,musique,0.0,2.0,tie,2hop__797443_120537,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__799936_20273,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__800166_156034,,rescuable,2,0.0
2.0,musique,1.0,1.0,win,2hop__802991_443552,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__804417_126089,,unreachable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__806869_56873,,anchor_failure,2,0.0
3.0,musique,0.0,2.0,tie,2hop__808562_72813,,already_solved,2,0.0
2.0,musique,-1.0,2.0,loss,2hop__809096_491515,,already_solved,2,-0.5
3.0,musique,1.0,2.0,win,2hop__810411_159673,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__810884_22402,,unreachable,2,0.0
3.0,musique,-1.0,3.0,loss,2hop__81268_85407,,already_solved,2,-0.5
3.0,musique,0.0,2.0,tie,2hop__813461_31270,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__814671_82341,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__816977_6455,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__818302_25719,,already_solved,2,0.0
2.0,musique,0.0,2.0,tie,2hop__818692_113442,,unreachable,2,0.0
3.0,musique,1.0,2.0,win,2hop__819974_129669,,rescuable,2,0.5
3.0,musique,0.0,2.0,tie,2hop__82051_7298,,anchor_failure,2,0.0
2.0,musique,1.0,1.0,win,2hop__822965_165304,,rescuable,2,0.5
3.0,musique,0.0,2.0,tie,2hop__82713_84616,,anchor_failure,2,0.0
3.0,musique,1.0,2.0,win,2hop__8347_8311,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__835710_7298,,unreachable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__83938_5666,,rescuable,2,0.0
3.0,musique,0.0,2.0,win,2hop__84103_345851,,anchor_failure,2,0.5
3.0,musique,0.0,3.0,tie,2hop__84172_198548,,rescuable,2,0.0
3.0,musique,1.0,2.0,win,2hop__84439_482364,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__847433_11402,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__847760_80026,,anchor_failure,2,0.0
3.0,musique,0.0,3.0,tie,2hop__84847_21969,,anchor_failure,2,0.0
1.0,musique,0.0,1.0,tie,2hop__852122_150107,,already_solved,2,0.0
2.0,musique,0.0,2.0,tie,2hop__852657_155922,,already_solved,2,0.0
3.0,musique,0.0,2.0,tie,2hop__85325_88165,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__857493_17335,,rescuable,2,0.0
3.0,musique,0.0,2.0,tie,2hop__85753_64503,,anchor_failure,2,0.0
3.0,musique,1.0,2.0,win,2hop__859431_18803,,rescuable,2,0.5
3.0,musique,0.0,2.0,tie,2hop__85958_87295,,already_solved,2,0.0
1.0,musique,0.0,1.0,tie,2hop__860241_766393,,unreachable,2,0.0
3.0,musique,1.0,2.0,win,2hop__861047_110949,,rescuable,2,0.5
1.0,musique,0.0,1.0,tie,2hop__86689_728109,,anchor_failure,2,0.0
3.0,musique,0.0,2.0,tie,2hop__87580_7298,,anchor_failure,2,0.0
3.0,musique,0.0,2.0,tie,2hop__87589_362941,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__88149_807969,,anchor_failure,2,0.0
3.0,musique,1.0,2.0,win,2hop__88834_425488,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__88953_64006,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__89403_122023,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__9014_679424,,unreachable,2,0.0
1.0,musique,0.0,1.0,tie,2hop__90773_715759,,anchor_failure,2,0.0
3.0,musique,0.0,2.0,tie,2hop__91021_19033,,already_solved,2,0.0
3.0,musique,0.0,2.0,tie,2hop__91211_90973,,anchor_failure,2,0.0
3.0,musique,0.0,3.0,tie,2hop__91713_289940,,rescuable,2,0.0
3.0,musique,1.0,2.0,win,2hop__9174_9237,,rescuable,2,0.5
1.0,musique,0.0,1.0,tie,2hop__92716_319330,,unreachable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__93230_319887,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__95687_2684,,rescuable,2,0.0
3.0,musique,1.0,2.0,win,2hop__95773_51329,,rescuable,2,0.5
3.0,musique,0.0,3.0,tie,2hop__96062_159673,,rescuable,2,0.0
3.0,musique,0.0,3.0,tie,2hop__96137_121319,,rescuable,2,0.0
3.0,musique,1.0,2.0,win,2hop__96137_62765,,rescuable,2,0.5
3.0,musique,0.0,1.0,tie,2hop__96414_47902,,already_solved,2,0.0
3.0,musique,0.0,3.0,tie,2hop__96812_130869,,rescuable,2,0.0
3.0,musique,-1.0,3.0,loss,2hop__998_25855,,already_solved,2,-0.5
0.0,musique,0.0,0.0,tie,3hop1__102087_214799_259594,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__102461_24918_24991,,rescuable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__103180_214799_259594,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__103662_443779_52195,,unreachable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__103881_443779_52195,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__104237_214799_259594,,rescuable,3,0.0
3.0,musique,1.0,1.0,win,3hop1__104762_24918_24991,,anchor_failure,3,0.33333333333333337
2.0,musique,0.0,2.0,tie,3hop1__105126_443779_52195,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__105767_443779_52195,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__105837_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__106042_64399_52278,,anchor_failure,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__106239_650651_7262,,anchor_failure,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__106313_443779_52195,,unreachable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__106688_160713_77246,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__106845_5188_86687,,anchor_failure,3,-0.3333333333333333
3.0,musique,0.0,2.0,tie,3hop1__106847_160713_77246,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__106864_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__107195_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__108062_720914_27537,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__108833_720914_41132,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__108881_720914_41132,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__109113_720914_27537,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__109113_720914_41132,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__109422_720914_27537,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__109422_720914_41132,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__120881_2053_5289,,already_solved,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__120881_2053_52946,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__127716_157828_239539,,unreachable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__127821_157828_239539,,rescuable,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__128554_39743_24526,,anchor_failure,3,-0.6666666666666666
3.0,musique,0.0,3.0,loss,3hop1__129499_33897_81096,,rescuable,3,-0.3333333333333333
3.0,musique,0.0,3.0,loss,3hop1__131110_39743_24526,,rescuable,3,-0.3333333333333333
3.0,musique,0.0,2.0,tie,3hop1__131783_131926_90707,,rescuable,3,0.0
2.0,musique,0.0,1.0,win,3hop1__131820_59747_60748,,anchor_failure,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__131820_59747_90139,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__131829_39743_24526,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__132795_40769_64047,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__132967_40769_64047,,rescuable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__132968_40769_64047,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__133264_40769_64047,,unreachable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__135392_87694_64412,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__135659_87694_124169,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__135793_87694_64412,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__136016_87694_124169,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__136083_87694_124169,,rescuable,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__136129_87694_124169,,anchor_failure,3,-0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__139773_88110_21193,,unreachable,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__139773_88110_77129,,anchor_failure,3,-0.3333333333333333
3.0,musique,0.0,2.0,tie,3hop1__139787_88110_77129,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__139862_2053_52946,,rescuable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__140554_2053_5289,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__140554_2053_52946,,rescuable,3,0.0
3.0,musique,1.0,2.0,win,3hop1__140786_2053_5289,,rescuable,3,0.33333333333333337
3.0,musique,0.0,3.0,tie,3hop1__140786_2053_52946,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__140994_2053_52946,,rescuable,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__141138_2053_52946,,rescuable,3,-0.3333333333333333
1.0,musique,0.0,1.0,tie,3hop1__145194_160545_34754,,rescuable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__145194_160545_60577,,rescuable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__145194_160545_62931,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__145290_443779_52195,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__145924_131905_41948,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__147162_131905_41948,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__152880_131926_87157,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__152880_131926_90707,,unreachable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__158139_19788_15107,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__158848_66089_86107,,already_solved,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__159728_91191_156667,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__159737_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__160324_131905_41948,,unreachable,3,0.0
2.0,musique,-1.0,2.0,loss,3hop1__169494_42197_18397,,already_solved,3,-0.33333333333333337
3.0,musique,0.0,3.0,loss,3hop1__178435_547811_80702,,anchor_failure,3,-0.3333333333333333
3.0,musique,0.0,2.0,tie,3hop1__186307_503371_21711,,anchor_failure,3,0.0
2.0,musique,-1.0,2.0,loss,3hop1__194006_42197_18397,,already_solved,3,-0.33333333333333337
3.0,musique,0.0,3.0,tie,3hop1__19768_19788_10117,,rescuable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__19768_19788_15107,,unreachable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__198276_709625_84283,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__210639_147339_47686,,unreachable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__21282_692112_236857,,anchor_failure,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__222380_443779_52195,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__222497_737465_93723,,rescuable,3,0.0
3.0,musique,1.0,1.0,win,3hop1__228_237521_291682,,rescuable,3,0.33333333333333337
3.0,musique,0.0,3.0,tie,3hop1__239036_15840_36002,,anchor_failure,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__239036_15840_36014,,already_solved,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__241001_568433_47686,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__241001_568433_51423,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__248929_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,2.0,loss,3hop1__24980_42197_18397,,anchor_failure,3,-0.3333333333333333
3.0,musique,0.0,3.0,loss,3hop1__251085_831637_91775,,unreachable,3,-0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__255970_831637_91775,,unreachable,3,0.0
3.0,musique,1.0,1.0,win,3hop1__268450_503371_21711,,rescuable,3,0.33333333333333337
3.0,musique,0.0,3.0,tie,3hop1__273571_834494_33939,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__273571_834494_34053,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__273571_834494_34088,,anchor_failure,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__273571_834494_34099,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__273571_834494_34109,,unreachable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__275261_443779_52195,,already_solved,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__28841_547811_41132,,unreachable,3,-0.3333333333333333
3.0,musique,0.0,3.0,loss,3hop1__28841_547811_80702,,anchor_failure,3,-0.3333333333333333
3.0,musique,1.0,1.0,win,3hop1__302383_503371_21711,,rescuable,3,0.33333333333333337
3.0,musique,0.0,3.0,tie,3hop1__30240_740597_41132,,unreachable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__30390_36635_87083,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__305282_282081_10972,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__305566_568433_47686,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__305566_568433_51423,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__307152_400692_51423,,anchor_failure,3,-0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__30885_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__313670_42197_18397,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__320697_547811_41132,,unreachable,3,0.0
2.0,musique,0.0,2.0,loss,3hop1__33845_42197_18397,,anchor_failure,3,-0.3333333333333333
3.0,musique,0.0,2.0,tie,3hop1__346812_15840_36014,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__351696_42197_18397,,anchor_failure,3,0.0
3.0,musique,0.0,2.0,win,3hop1__354480_834494_34053,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__354480_834494_34088,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__358853_339990_54675,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__36497_73181_68042,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__365934_87694_64412,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__373866_5189_63702,,anchor_failure,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__374018_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__376309_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__38426_91850_685675,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__38738_78276_68042,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__389955_132457_47686,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__389955_132457_51423,,rescuable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__390489_502967_84283,,rescuable,3,0.3333333333333333
3.0,musique,1.0,1.0,win,3hop1__395211_503371_21711,,rescuable,3,0.33333333333333337
3.0,musique,0.0,2.0,tie,3hop1__398232_326948_10972,,rescuable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__398232_326948_59893,,rescuable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__401538_132457_51423,,rescuable,3,0.3333333333333333
3.0,musique,0.0,2.0,win,3hop1__404541_629431_124169,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__418091_15840_36002,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__423001_503371_21711,,rescuable,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__433054_831637_91775,,unreachable,3,-0.3333333333333333
1.0,musique,0.0,1.0,tie,3hop1__446612_160545_34754,,unreachable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__45612_502967_84283,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__458916_665330_47686,,unreachable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__458916_665330_51423,,rescuable,3,0.3333333333333333
1.0,musique,0.0,1.0,tie,3hop1__459153_544076_84283,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__462125_538202_84283,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__462960_160545_34751,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__462960_160545_34754,,rescuable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__462960_160545_62931,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__465684_160545_34751,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__465684_160545_60577,,anchor_failure,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__465684_160545_62931,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__469478_15840_36014,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__475351_160713_77246,,rescuable,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__487301_443779_52195,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__488744_443779_52195,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__489567_443779_52195,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__491648_339990_54675,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__49610_89752_75165,,unreachable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__497845_629431_64412,,unreachable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__507961_160713_77246,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__511157_709625_84283,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__516535_834494_33939,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__516535_834494_34088,,anchor_failure,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__516535_834494_34099,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__52222_40769_64047,,rescuable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__524212_831637_91775,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__534450_831637_91775,,already_solved,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__536452_15840_36014,,rescuable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__53690_161697_49779,,already_solved,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__53690_161697_73916,,already_solved,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__540585_568433_47686,,unreachable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__545624_2053_5289,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__545624_2053_52946,,rescuable,3,0.0
3.0,musique,1.0,1.0,win,3hop1__558449_503371_21711,,rescuable,3,0.33333333333333337
3.0,musique,1.0,1.0,win,3hop1__567955_503371_21711,,rescuable,3,0.33333333333333337
3.0,musique,0.0,2.0,win,3hop1__568951_567566_84283,,rescuable,3,0.3333333333333333
1.0,musique,0.0,1.0,tie,3hop1__579562_629431_64412,,rescuable,3,0.0
2.0,musique,0.0,1.0,win,3hop1__584774_131926_87157,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,loss,3hop1__586087_339990_54675,,rescuable,3,-0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__587540_514761_594810,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__593288_720914_41132,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__593597_40769_64047,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__595371_40769_64047,,rescuable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__602329_792411_51423,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__603558_87694_124169,,rescuable,3,0.0
2.0,musique,-1.0,2.0,loss,3hop1__604797_443779_52195,,already_solved,3,-0.33333333333333337
3.0,musique,0.0,2.0,tie,3hop1__617062_127905_46748,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__617062_127905_48717,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__617062_127905_54974,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__617062_127905_67954,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__617062_127905_80487,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__617062_127905_86588,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__617062_127905_87812,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__617062_127905_89859,,anchor_failure,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__622145_42197_18397,,anchor_failure,3,0.0
3.0,musique,1.0,2.0,win,3hop1__622497_160088_73916,,rescuable,3,0.33333333333333337
3.0,musique,0.0,3.0,tie,3hop1__626214_503371_21711,,rescuable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__63037_567566_84283,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__632623_160713_77246,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__635099_131926_13165,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__635099_131926_90707,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__639955_834494_33939,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__639955_834494_34053,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__639955_834494_34088,,unreachable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__639955_834494_34099,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__64957_87694_124169,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__64957_87694_64412,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__649930_15840_36002,,rescuable,3,0.0
3.0,musique,-1.0,3.0,loss,3hop1__652852_2053_5289,,already_solved,3,-0.33333333333333337
2.0,musique,0.0,2.0,loss,3hop1__662413_42197_18397,,anchor_failure,3,-0.6666666666666666
3.0,musique,0.0,3.0,tie,3hop1__662618_339990_54675,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__664835_650651_7262,,anchor_failure,3,0.0
3.0,musique,0.0,2.0,win,3hop1__66872_709625_84283,,rescuable,3,0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__671542_651917_47686,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__671542_665330_47686,,anchor_failure,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__671542_665330_51423,,unreachable,3,0.0
3.0,musique,-1.0,3.0,loss,3hop1__673934_831637_91775,,already_solved,3,-0.6666666666666667
3.0,musique,0.0,3.0,loss,3hop1__67704_237521_291682,,unreachable,3,-0.3333333333333333
3.0,musique,0.0,3.0,tie,3hop1__68802_89752_49923,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__68802_89752_75165,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__689538_547811_80702,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__68981_91191_156667,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__68981_91191_16530,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__691197_15840_36014,,rescuable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__694534_160088_85460,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__71549_486583_84283,,rescuable,3,0.0
3.0,musique,0.0,2.0,win,3hop1__726561_132457_51423,,rescuable,3,0.3333333333333333
1.0,musique,0.0,1.0,tie,3hop1__73796_87694_64412,,unreachable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__742780_567566_84283,,anchor_failure,3,0.0
2.0,musique,0.0,2.0,tie,3hop1__743797_443779_52195,,already_solved,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__747772_514761_594810,,unreachable,3,0.0
3.0,musique,0.0,3.0,loss,3hop1__751782_2053_52946,,rescuable,3,-0.3333333333333333
3.0,musique,-1.0,3.0,loss,3hop1__756602_831637_91775,,already_solved,3,-0.33333333333333337
3.0,musique,0.0,2.0,tie,3hop1__759384_42197_18397,,rescuable,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__76377_40769_64047,,rescuable,3,0.0
1.0,musique,0.0,1.0,tie,3hop1__765388_42197_18397,,anchor_failure,3,0.0
3.0,musique,0.0,3.0,tie,3hop1__765847_831637_91775,,rescuable,3,0.0
3.0,musique,0.0,2.0,tie,3hop1__768500_730460_78782,,anchor_failure,3,0.0
